unique_id,title,cluster
ID_6177,false positive novalue,152
ID_6178,php fatal error declaration psalm internal fork psalmrestarter restart array command void must compatible composer xdebughandler xdebughandler restart command,482
ID_6179,psalm started complaining mb strlen checks array elements,201
ID_6180,first class callable new causes internal error,306
ID_6181,array type valid method docblock type,23
ID_6182,strpos return false,443
ID_6183,imported type alias template parameter inside union type classes work,319
ID_6184,offset error psalter,482
ID_6185,forbid implementing methods,300
ID_6186,load zend opcache already loaded,372
ID_6187,spoofchecker setchecks generates confusing error,142
ID_6188,invalid class reference causes crash,306
ID_6189,psalter internal psalm error division zero,482
ID_6190,crash wrong psalm check type syntax,201
ID_6191,static factory template fails dead code,188
ID_6192,incorrect issues classification using baseline,408
ID_6193,union type resolved callables array,23
ID_6194,false positive datetime datetimeimmutable modify method call,175
ID_6195,error send results sheperd dev psalm,423
ID_6196,array splice incorrect reference type,393
ID_6197,static closures arrow functions normal functions detected,293
ID_6198,work used template param statement,23
ID_6199,bug psalm breaks parsing large integers,38
ID_6200,feature request report unmatched baseline rules,7
ID_6201,invalidargumentexception symfony uid component,43
ID_6202,getting using scalar type class namespace,18
ID_6203,getting using scalar type class namespace,18
ID_6204,signature get headers incorrect php,369
ID_6205,false positive missing backedenum cases,164
ID_6206,docblocktypecontradiction error creates incorrect type wrong error,398
ID_6207,broken assert array list docblocktypecontradiction,279
ID_6208,unexpected novalue issue generic trait method,23
ID_6209,destruct interface throws missingreturntype,206
ID_6210,object shapes assertions work anymore,37
ID_6211,redundantfunctioncall problem,449
ID_6212,using annotation promoted property breaks generic,306
ID_6213,regression condition,320
ID_6214,invalidreturnstatement lists shape inferred php code conditions,25
ID_6215,multiple array list incorrectly merged return type,279
ID_6216,psalm typedoesnotcontaintype thrown instead docblocktypecontradiction,24
ID_6217,psalm invalidreturntype regression final classes,486
ID_6218,code true statement breaks marked unreachable,154
ID_6219,narrow passed interface,406
ID_6220,reported dynamic property,476
ID_6221,psalter wants add never void methods,456
ID_6222,psalm assert true effect returning false,37
ID_6223,unevaluatedcode,210
ID_6224,magic methods forbidden enums,175
ID_6225,methodsignaturemustomitreturntype case sensitive,213
ID_6226,hard get symbol issues plugins,221
ID_6227,psalm cache unstable,350
ID_6228,array fill keys morespecificreturntype lessspecificreturnstatement,279
ID_6229,could find composer autoloaders,140
ID_6230,include specifics invalid type references,233
ID_6231,psalm deleting legitimate sections code,499
ID_6232,psalm consider loop condition interval loop variable,63
ID_6233,unusedfunctioncall socket functions,429
ID_6234,false positive paradoxicalcondition match enum,44
ID_6235,invalidcast working class generics,37
ID_6236,typedoesnotcontaintype error matching enums interface type,289
ID_6237,bug message type scalar value never false,34
ID_6238,return statement always considered,415
ID_6239,variables namespaced,152
ID_6240,php warning configuring referencedmethod,350
ID_6241,globally override return type method based argument value,24
ID_6242,magic property inferred mixed method call,175
ID_6243,feature output issues sorted grouped severity level,408
ID_6244,simple example takes seconds scan,6
ID_6245,intersections array types allowed imported type,415
ID_6246,,161
ID_6247,psalm incorrectly identifying array non empty array,279
ID_6248,array shape int keys subset,279
ID_6249,possiblyinvalidargument,90
ID_6250,generic templates traits disconnected implementation,37
ID_6251,getting errors overridden final constant interface,382
ID_6252,still problems env,246
ID_6253,native return type conflicting parent declaration docbloc type definition accepted,164
ID_6254,request referencedclass allow missing exceptions specified types suppressed,495
ID_6255,uncaught exception invalidargumentexception could get class storage class string map,140
ID_6256,using deprecated interface generics triggers error,253
ID_6257,isset array element breaks assertion,354
ID_6258,psalm detect immutable annotation complains missing,414
ID_6259,missingimmutableannotation consistent constructor used,118
ID_6260,invalid class string b,428
ID_6261,domnode childnodes expecting domnodelist domnode instead domnode,322
ID_6262,implode complain list non stringable objects,314
ID_6263,clone subclass uncloneable parent detected,282
ID_6264,hard coded values defined using backed enum wider could,428
ID_6265,psalm inferring generator template parameters using ternary,201
ID_6266,internal psalm error line,482
ID_6267,vs null extended interface,334
ID_6268,broken iterable template parameter extraction non standard template order,319
ID_6269,support assert true false,37
ID_6270,loop define proper int range,498
ID_6271,wrong stubs imap delete imap undelete,128
ID_6272,count shaped list change number possibly undefined elements,201
ID_6273,exception using closure,137
ID_6274,checking values assigned inside shortcircuiting fails undefinedvariable unusedvariable,474
ID_6275,,289
ID_6276,unset shape literal variable key inferring exact shape,201
ID_6277,compress cache using gzip,6
ID_6278,fix datetimeimmutable sub return false,164
ID_6279,crash returning undefined templated class docblock,306
ID_6280,fixing adds relative class names,214
ID_6281,container enum work,8
ID_6282,invalidreturntype reported stubs,44
ID_6283,invalidclass work php native classes stubs,97
ID_6284,failure extracting template type,319
ID_6285,bug function used,69
ID_6286,result assertion true assertions always generic bool,388
ID_6287,assertion finder complaining non list literal arrays,343
ID_6288,reconciliation looses non empty property assertion,178
ID_6289,str starts str ends assert string non empty string,178
ID_6290,first class callable analysis crashes method name passed string,274
ID_6291,php final private functions give error,47
ID_6292,uncatched exception psalm assert references unknown class interface,37
ID_6293,first class callables type inferred inherited static method,23
ID_6294,mixing classes tests,135
ID_6295,objects,377
ID_6296,document return type correctly,23
ID_6297,nested callables templates something went wrong,439
ID_6298,adt tagged union emulation,359
ID_6299,psalm crashing intersection types latest builds,90
ID_6300,show info issues using emacs output format,481
ID_6301,union assertions detecting paradoxes,316
ID_6302,broken array assignment,279
ID_6303,internal plugin type parsestring pseudo types fails,306
ID_6304,concat non empty strings lead non falsy string,178
ID_6305,singleton static method field populated makes psalm crash,306
ID_6306,type templated closure inferred correctly,23
ID_6307,class constants value starts operand recognized,18
ID_6308,false positive invalidcast using template class string template,44
ID_6309,invalid class constant name,144
ID_6310,crash iterating iterable checked instanceof,8
ID_6311,error array references reconciler,440
ID_6312,false positive using conditional type return,243
ID_6313,regression triggererrorexits working correctly,480
ID_6314,invalid enum backing type causes crash,306
ID_6315,support php attributes,290
ID_6316,badly placed parenthesis conditional return causes crash,306
ID_6317,psalm crashes enum const used php annotations,499
ID_6318,instanceof interface kind loses generic types object,37
ID_6319,feature request non baseline able error types,7
ID_6320,generics static invalid type inference,293
ID_6321,class overriding templated parent method constraining nullable type errors,23
ID_6322,false positive merged array,34
ID_6323,invalidreturntype due void null treated,244
ID_6324,false positive referenceconstraintviolation conditional type,243
ID_6325,missing invalidreturntype check exit,132
ID_6326,lowercase strings sub type non empty string,178
ID_6327,inline comments types,237
ID_6328,false positive comparing reflectionnamedtype getname static,175
ID_6329,incorrect possiblyundefinedvariable consecutive statement blocks,293
ID_6330,bug uncaught runtimeexception php error undefined offset clean code,482
ID_6331,psalm tries create cache directory run,496
ID_6332,invalid template instantiation iterable,319
ID_6333,incorrect inference template definition using nested templates,143
ID_6334,number format erroneously report null argument error,481
ID_6335,required closure arguments,89
ID_6336,isset array key incorrectly reconciles array non empty inside conditional,279
ID_6337,false positives using isset array key false instead isset array key,30
ID_6338,class string false positive constrained template,44
ID_6339,null offset wrongly considered instead,393
ID_6340,add int type aliases,170
ID_6341,false negative using possibly empty array shape non empty list,343
ID_6342,two possibly empty lists give non empty list merge,343
ID_6343,usage static short arrow functions reported,293
ID_6344,int range updated loop,498
ID_6345,something weird,60
ID_6346,docblocktypecontradiction detecting string string array array key string,393
ID_6347,extending arrayobject private properties produces false positives,175
ID_6348,invalid suggestion strange const error,398
ID_6349,assertion dependent type recognized dev master works x dev,370
ID_6350,array float emit error,34
ID_6351,type refining fails closure string,23
ID_6352,detect reduntant object casts,416
ID_6353,redundantidentitywithtrue reports,153
ID_6354,php,289
ID_6355,new array column inference handle indexing classes index key,12
ID_6356,outcome remove class union,300
ID_6357,version v version show version,481
ID_6358,psalm recognize namespace constants,18
ID_6359,add support auto fixing missing throws doc block errors,169
ID_6360,infer object shape array cast object,338
ID_6361,httprequest getmethod expected return int,34
ID_6362,could intersect two array shapes,415
ID_6363,update baseline custom baseline,7
ID_6364,missing param type causes false positive missing type subsequent param return,164
ID_6365,language server didsave textdocument text always seems empty,249
ID_6366,support,289
ID_6367,could get class storage forwardcompatauthenticatortrait,140
ID_6368,invalid inferred return type,293
ID_6369,code paths end return statement error using try catch inside loop,469
ID_6370,crash symfony first class callable,274
ID_6371,enums problem,106
ID_6372,constant separator explode produces false positives,492
ID_6373,improve throwable gettrace return type,229
ID_6374,incompatible types found stub proxyqueryinterface proxyqueryinterface stub,7
ID_6375,promoted readonly allow private mutation throws inaccessibleproperty,468
ID_6376,ambiguousconstantinheritance handle multiple interhitances interface,415
ID_6377,code path false positive breaks,446
ID_6378,first class callable method crashes undefined object variable,274
ID_6379,dockblock union enum cases type check,317
ID_6380,psalm unaware handful methods various core reflection classes,486
ID_6381,narrower integer types array shapes properly verified anymore,495
ID_6382,autocomplete array shape,201
ID_6383,psalm thinks result unpacking array list,393
ID_6384,callable string shows non falsy string,178
ID_6385,false positive,175
ID_6386,jsonexception psalm internal clause,306
ID_6388,enum cases validated attribute method return type void,143
ID_6389,bug runtimeexception expected attribute count match attribute storage count,326
ID_6390,redundantcast error missing ternary,403
ID_6391,false positive redundantcondition typedoesnotcontainnull optional chaining null coalesce,275
ID_6393,psalm treats string literal max int range,34
ID_6394,initialization error could get class storage solve,140
ID_6395,readonly allow private mutation promoted property allow private mutation,468
ID_6396,incorrect const array type,201
ID_6397,forbid implementation unitenum backedenum classes,231
ID_6398,false positive nonstaticselfcall attributes used,446
ID_6399,redis setoption emit invalidscalarargument,351
ID_6400,literal array int ranges broken,34
ID_6401,psalm could infer type passed inside php attribute,415
ID_6402,incorrect type runtimeexception getcode,29
ID_6403,support final constants,168
ID_6404,final class constants,18
ID_6405,parameter line exist function errorexception construct,211
ID_6406,backed enums correctly returning instances enums,428
ID_6407,still needs,281
ID_6408,function required file found,236
ID_6409,option monochrome applied case,17
ID_6410,sort invalidates non empty list assertions,343
ID_6411,false positive unused variable try catch,243
ID_6412,undefinedfunction suppressed set config,33
ID_6413,non empty list always inferred,343
ID_6414,psalm phar report correction version,499
ID_6415,psalm crashes exceptionclassthatdoesnotexist,499
ID_6416,embedded attribute checked,458
ID_6417,crash reference handling psalm,306
ID_6418,unresolvableinclude include uses dir assigned const variable,315
ID_6419,psalm crash references,37
ID_6420,crash closure latest version,346
ID_6421,functionlikedocblockscanner exception,131
ID_6422,uncaught error class domdocument found,140
ID_6423,incorrect type checking positive int,34
ID_6424,php deprecated calls reported,253
ID_6425,crash undefined first class callable,274
ID_6426,infer const type mixed,393
ID_6427,uncaught exception invalidargumentexception could get class storage doctrine dbal dbalexception,140
ID_6428,weakreference template gets confused using,332
ID_6429,bug domtext nodevalue null,0
ID_6430,returns nullable value according psalm stubs,229
ID_6431,incorrect type inference array array list negation condition,279
ID_6432,unitenum interface readonly property name backedenum value,468
ID_6433,resolve enum names array column,263
ID_6434,first class callable causes crash method name variable,274
ID_6435,incomplete return type mb split function,293
ID_6436,generics resolved inherited docblock methods,23
ID_6437,account annotations,406
ID_6438,always returns string called without argument,350
ID_6439,get object vars assumes object properties,140
ID_6440,random bytes return non empty string instead string,178
ID_6441,psalm self keyword bug,258
ID_6442,incorrect positive int int range comparison typed array,34
ID_6443,stderr output actual errors,13
ID_6444,known properties implicit enum interfaces,428
ID_6445,missing mixed return typehint detected psalm,293
ID_6446,extending,66
ID_6447,feature request merging elements,483
ID_6448,weird handling class string keys,432
ID_6449,mixedargumenttypecoercion local var using template type,143
ID_6450,uncaught error class composer installedversions found phar,140
ID_6451,false positive novalue,152
ID_6452,treat type object callable implementing invoke,23
ID_6453,template return type resolved docblock,23
ID_6454,update humbug box,65
ID_6455,first class callables causes crash contexts,274
ID_6456,spreading array produce array php rather list,343
ID_6457,process colon without parent seems back,125
ID_6458,strange inspection warnings,454
ID_6459,support references,309
ID_6460,flaw co dependant variables types,204
ID_6461,language server crash expecting non empty root file path checked file path,226
ID_6462,suddenly duplicate redundantcondition constants,325
ID_6463,regression docblock defined type int length never int,34
ID_6464,invaliddocblock error comparing array special characters string keys,338
ID_6465,uncaught exception error call undefined function str contains,351
ID_6466,written fp,178
ID_6467,psalm infer method return type interface docblock,23
ID_6468,first class callable,274
ID_6469,mysqli ssl set nullable parameters,214
ID_6470,feature request exclude files scanned ignored,147
ID_6471,undefinedvariable fake offset var,344
ID_6472,incorrect inference list destructuring,198
ID_6473,,139
ID_6474,type inference closure params,143
ID_6475,psalm reports incorrect declared return type dealing generics,293
ID_6476,use imported type type used template,319
ID_6477,array count values wrong return type causes docblocktypecontradiction,201
ID_6478,false positive typedoesnotcontaintype introduced recently maybe,72
ID_6479,add issue overriding const interface,365
ID_6480,forbid use positional argument named argument,403
ID_6481,manually typed arrays reflect list always detected list,260
ID_6482,could get class storage opensslcertificate,140
ID_6483,automatic integer border calculation leads docblocktypecontradiction,29
ID_6484,referenceconstraintviolation non empty literal string array,178
ID_6485,wrong type combination list positive int int list positive int,34
ID_6486,used assertion,201
ID_6487,mark enum functions pure,280
ID_6488,query issue max,231
ID_6489,breaks nestbot carbon,136
ID_6490,logical leads typedoesnotcontaintype,116
ID_6491,parse url may return false combination inputs,469
ID_6492,wrong type inference yield array expression,293
ID_6493,make strlen return positive int,34
ID_6494,false positive argumenttypecoercion positive int,400
ID_6495,reject empty strings,178
ID_6496,assertion inside loop work,469
ID_6497,phpunit output cluttered,412
ID_6498,enhancement makes sense ksort list like keyed array,343
ID_6499,php,305
ID_6500,psalm forbids external access enum constants,276
ID_6501,numeric type hints casts considered taint analysis,170
ID_6502,first class callable,23
ID_6503,array values marked paradox,343
ID_6504,yield working child classes,284
ID_6505,error version using domnodelist count introduced php,499
ID_6506,callable string check callableness argument,274
ID_6507,weird typedoesnotcontaintype,385
ID_6508,php int max positive int int,34
ID_6509,unused method calls class immutable,28
ID_6510,argumenttypecoercion typecasted variables,398
ID_6511,promoted properties enforced recognized,70
ID_6512,missing key value stream get meta data function,236
ID_6513,psalm removes unused variables used reference assignment,28
ID_6514,static methods declared via inherit purity,175
ID_6515,different results depending threads option,314
ID_6516,implementedreturntypemismatch template trait abstract method,23
ID_6517,could get class storage multithreaded scanning,140
ID_6518,cases psalm ignores php converts string array keys int,279
ID_6519,preg match stub callmap,354
ID_6520,suppress unevaluatedcode,495
ID_6521,invalid soapclient dorequest signature,340
ID_6522,emit configissue deprecated elements,263
ID_6523,trigger errors least,287
ID_6524,uneavaluatedcode issue causes processing stop detecting class usage,227
ID_6525,various problems mb convert encoding,457
ID_6526,duplicate constants reported,28
ID_6527,disabling autocomplete work,473
ID_6528,halt compiler treated expression,436
ID_6529,using equality narrow int range,498
ID_6530,inferred return type null foo specific declared return type void,293
ID_6531,templated types work currently called named parameters,23
ID_6532,simplexmliterator falsey,206
ID_6533,mixedreturntypecoercion functions returning arrays,497
ID_6534,array flip array rand,354
ID_6535,adding non type annotations promoted properties effect,261
ID_6536,invaliddocblock annotating promoted property,306
ID_6537,possibility forbid eval code,328
ID_6538,returntypewillchange php earlier,295
ID_6539,class returntypewillchange attribute attribute,238
ID_6540,argument openssl sign expects resource string opensslasymmetrickey provided,216
ID_6541,enums used attributes,41
ID_6542,emit issue functions class never returning function call,351
ID_6543,psalm understand implicit null return values,293
ID_6544,github actions output missing issue location,412
ID_6545,psalm ignores values th inferring array value type,201
ID_6546,false positive true passed print r var export,34
ID_6547,bool comparison remove tainted input result,388
ID_6548,parameter names stubs inconsistent official docs leading false invalidnamedargument errors,396
ID_6549,coveralls io phpunit test coverage date years,438
ID_6550,mixedoperand conditional type,23
ID_6551,non negative integer assertion working,343
ID_6552,psalm recognize grpc classes constants,18
ID_6553,deprecate exitfunctions psalm,486
ID_6554,type support parentheses,290
ID_6555,using narrow int range,498
ID_6556,psalter throws error autoloader file defines constants,367
ID_6557,domparentnode domchildnode stubs php missing,358
ID_6558,assertions magic properties scope work,37
ID_6559,incorrect resolving return type value inheriting template updating psalm,201
ID_6560,x supposed exact type,142
ID_6561,use positive int works param var,34
ID_6562,could infer return type,415
ID_6563,unable determine type value assigned,393
ID_6564,array object conversion checked,338
ID_6565,false positive typedoesnotcontaintype,59
ID_6566,hanging,259
ID_6567,arguments imagecropauto,236
ID_6568,false positive redundantcondition instanceof,44
ID_6569,problem recursive template parameters,143
ID_6570,invalidattribute error returntypewillchange php,47
ID_6571,false positive mixedoperand templated param,164
ID_6572,psalm mistakenly considers lower cased string always non empty,178
ID_6573,uncaught exception runtimeexception php error assert assert existing var type getatomictypes,482
ID_6574,class extrafiles found since psalm,300
ID_6575,provide way tie together assertions multiple variables,477
ID_6576,assertions non modified array keys propagated,279
ID_6577,sort invalidates non empty assertions,343
ID_6578,tostring return type issues,23
ID_6579,unexpected,34
ID_6580,simplexmlelement simplexmliterator var defined property exists check,371
ID_6581,invalid raised nested conditions statement,152
ID_6582,providing triggers error,367
ID_6583,false positive vs union types vs arrayobject,428
ID_6584,psalter breaks code phpdoc annotations intersection types,143
ID_6585,cache work,23
ID_6586,accept constant strings,131
ID_6587,psalm crashes parsing method annotation,293
ID_6588,template types resolved psalm self,23
ID_6589,mixedargumenttypecoercion interpreted differently param vs property,215
ID_6590,bogus invalidscalarargument argument unpacking,125
ID_6591,psalm assumes e mixed eval catch,151
ID_6592,stubs reflection phpstub implement,24
ID_6593,parameter string exist function trim,216
ID_6594,reflectionclass getreflectionconstants one parameter php,47
ID_6595,allow argument,233
ID_6596,invalidcatch psr cache invalidargumentexception even supressed psalm xml,78
ID_6597,weakreference immutable,104
ID_6598,try finally one function affecting completely separate function,203
ID_6599,missingreturntype fix issue,246
ID_6600,psalm determine type object,201
ID_6601,required named parameter detected missing,236
ID_6602,crash modulo zero,12
ID_6603,xdebug get profiler filename return type,393
ID_6604,assert provide constant information,334
ID_6605,enum forbid properties,428
ID_6606,enum cases constants,168
ID_6607,enum readonly name attribute recognized defined,428
ID_6608,function wrong declration,457
ID_6609,enum readonly value attribute recognized defined backed enums,428
ID_6610,false shape,266
ID_6611,invalidpropertyassignmentvalue template type,23
ID_6612,incorrect type reserved http response header variable array array key mixed instead list string,393
ID_6613,incorrect redundantconditiongivendocblocktype docblocktypecontradiction,293
ID_6614,argument null null value provided parameter type string,216
ID_6615,type alias imported via import type used constrained template type,319
ID_6616,another false positive using,243
ID_6617,enums new function,391
ID_6618,enums enum reflection automatically defined stuff,17
ID_6619,enums implement callmap enum enum tryfrom enum cases,428
ID_6620,enums string int allowed types enum values,428
ID_6621,enums already used value several cases,41
ID_6622,enums already used case,41
ID_6623,enum support,82
ID_6624,ignored,145
ID_6625,native intersection types,37
ID_6626,closures callables,204
ID_6627,octal literal,178
ID_6628,referenceconstraintviolation seen calling,170
ID_6629,return break die propagate assertions,456
ID_6630,wierd behaviour statement,130
ID_6631,forbid empty,177
ID_6632,built norewinditerator stub work,130
ID_6633,invalidreturntype incorrect error,253
ID_6634,remove old types side ternary reassign variable,205
ID_6635,chain static template parameter memory,23
ID_6636,reflectionclass impurity methods,456
ID_6637,backtick operator mark variable used,459
ID_6638,unexpected unusedvariable error using suppress undefinedclass,228
ID_6639,missingclosureparamtype unused closure parameters,68
ID_6640,change array shape,201
ID_6641,forbid interface constant redefinition,177
ID_6642,alias chains understood,491
ID_6643,false positive using,243
ID_6644,strange invalidreturntype invalidreturnstatement since,392
ID_6645,asserts constant wildcards,83
ID_6646,wrong implicit integer key inferred static arrays,338
ID_6647,generator sending bug incompatible types found,272
ID_6648,false negative undefined attribute class,152
ID_6649,invalid possiblyundefinedvariable try catch finally,243
ID_6650,incompatible types found,272
ID_6651,false positive inside foreach,459
ID_6652,non empty string constants considered non empty string,178
ID_6653,splat constant array expression produces wrong array shape,334
ID_6654,operator array int int giving mixed value,34
ID_6655,wrong return type gd function,293
ID_6656,deprecatedproperty emitted property accessed staticly,468
ID_6657,list value verified treated,393
ID_6658,sum two variables result,394
ID_6659,php bug argument null possibly null value provided,216
ID_6660,doc block suppress unusedforeachvalue,284
ID_6661,static return type recognized,293
ID_6662,callable array syntax literal second element,204
ID_6663,required run psalm,499
ID_6664,feature request add flag fail baseline needs update,7
ID_6665,suppression detected unused even though unused removing suppression,27
ID_6666,assertion dynamic haystack reconcile needle type array value type,201
ID_6667,mb str split signature missing,457
ID_6668,psalm github action ignore psalm xml rules,83
ID_6669,using php attributes incorrectly builds fully qualified class name,90
ID_6670,get headers array array key mixed never contain false,393
ID_6671,argumenttypecoercion using string class interface php attribute,216
ID_6672,invalidliteralargument allow class string etc,432
ID_6673,shell exec return,469
ID_6674,conditional interfaces,143
ID_6675,ing templated array parameter infers array array key mixed,201
ID_6676,psalm crash,306
ID_6677,protect double iteration sure rewindable,325
ID_6678,datetimeinterface datetime understood datetimeimmutable,250
ID_6679,typedoesnotcontainnull return value dom import simplexml,229
ID_6680,unusedvariable false positive,243
ID_6681,effect io considered pure,280
ID_6682,inaccurate error different types phpdoc typehint,272
ID_6683,argument arrayiterator construct expects,188
ID_6684,report usage depreacted properties,90
ID_6685,flag accessing static properties,175
ID_6686,alter removes reference variable breaking code,223
ID_6687,obvious wtf unusedvariable case,309
ID_6688,false positive unusedvariable,243
ID_6689,infer call,23
ID_6690,incorrect signature stub used xmlwriter startelementns,369
ID_6691,implode vs join,190
ID_6692,generics hole lead runtime errors,299
ID_6693,invaliddocblock negative defaults,30
ID_6694,psalm understand variable initialization order initialized within array,334
ID_6695,functionlikeanalyzer params param lookup always symetrical,122
ID_6696,str pad str repeat non empty strings,178
ID_6697,destroys generic part shape generic array,201
ID_6698,memory switch lots cases reloaded,60
ID_6699,flag annotations without,116
ID_6700,psalm infers wrong value function methods,201
ID_6701,type resolution ignores imports,97
ID_6702,ignores method name exists,274
ID_6703,negated less equal zero assert positive int,233
ID_6704,backed enum methods found psalm,276
ID_6705,q associated invalidreturntype invalidreturnstatement,52
ID_6706,flag reference missing parameters,14
ID_6707,unable query version psalm language server binary,180
ID_6708,configuration suppression work internal class constructor called indirectly,107
ID_6709,fails infer return type method using static callable,23
ID_6710,non existing class crashes foreachanalyzer,171
ID_6711,possiblyunusedreturnvalue false positive throw,492
ID_6712,missingpropertytype emitted,384
ID_6713,bug could get class storage cache problem analyzing file,140
ID_6714,missing documentation taint type quotes,90
ID_6715,wrong line numbers reported cases,476
ID_6716,unable create baseline psalm,496
ID_6717,unusedvariable false positive,243
ID_6718,invalidcast implicit cast constant typed properties string,338
ID_6719,iterating dateperiod objects automatically yields datetimeinterface typed values,411
ID_6720,non utf encoded string causes runtimeexception,496
ID_6721,psalter allow fixing redundantcast,169
ID_6722,invalidarrayoffset accessing arrays property defined using constants keys,338
ID_6723,invaliddocblock edge cases,129
ID_6724,emit different subtype unusedvariable originates foreach value,451
ID_6725,constexpr evaluator underflow overflow handling,110
ID_6726,argument offsetset null null value provided parameter type int using append operator,216
ID_6727,using strip tags incorrectly prevents taint detection,90
ID_6728,undefinedpropertyfetch emitted within property exists check,371
ID_6729,use idempotency feature pure functions,173
ID_6730,methodsignaturemismatch infer type phpdoc child class,23
ID_6731,domattr getlineno return type,164
ID_6732,false positive branches terminate abruptly,51
ID_6733,psalm losing type array shape setting value,334
ID_6734,allow plugins declare additional scanners analyzers,382
ID_6735,calls mutation free functions mutation free context allowed,280
ID_6736,false positive docblocktypecontradiction return array nulls,243
ID_6737,recognition non empty array count,279
ID_6738,assert iterable string looses keys,178
ID_6739,exception missing invalid class name,144
ID_6740,resource redundantcondition error,235
ID_6741,broken links,366
ID_6742,crash undefined key,484
ID_6743,internal throw error used constructor,351
ID_6744,detect properties written never read,424
ID_6745,possiblynullreference detected using callable classes,432
ID_6746,conditional return type breaks template inference elsewhere,143
ID_6747,lessspecificreturnstatement positive int general declared return type null,293
ID_6748,strange array empty empty type inference,279
ID_6749,add editor url option,7
ID_6750,argument htmlspecialchars null,216
ID_6751,static return type hint trait causes error message implemented,306
ID_6752,array string returns array int string instead list string,393
ID_6753,regression switch handling,377
ID_6754,unexpected paradoxicalcondition,23
ID_6755,type imports methods silently ignored,97
ID_6756,local template parameter behaves different class wide,319
ID_6757,calls reported unused function calls,28
ID_6758,crash related return,213
ID_6759,problem new static static method call,175
ID_6760,mutation free causes unusedmethodcall despite assert,280
ID_6761,false positive call method possibly null value using,68
ID_6762,string r escape sequence printed literal carriage return error message,217
ID_6763,paramnamemismatch trigger one param method,23
ID_6764,possiblyundefinedintarrayoffset used inconsistently,108
ID_6765,scalar considered mutable sometimes,75
ID_6766,comparison cast value changes type,34
ID_6767,simple arithmetic seem work,362
ID_6768,support path wildcards paths,83
ID_6769,sarif report compliant,153
ID_6770,enum support,168
ID_6771,applied whole class,210
ID_6772,false positive child class property promotion array,175
ID_6773,ternary statement changing type read scalar value,403
ID_6774,array filter without nd argument treats positive int int,34
ID_6775,array string mixed becomes array array key mixed conditional append,393
ID_6776,templated throw type,143
ID_6777,static trait properties found,175
ID_6778,suppress issue using class docblock annotation,432
ID_6779,false positive invalidreturnstatement numeric return int float,34
ID_6780,float bug incorrect issues count baseline code analyzing,408
ID_6781,functionlikedocblockparser php failure,293
ID_6782,return value array splice list type,393
ID_6783,release lacks phar assets,182
ID_6784,password hash invalid return type php,143
ID_6785,php class round,415
ID_6786,false positive,492
ID_6787,import type apparently works weird properties,165
ID_6788,crash analysis strrpos offset greater length haystack string,346
ID_6789,feature psalm assert one providing list possible values via variable,334
ID_6790,bug inherited constructor optional named parameter,228
ID_6791,never tostring,340
ID_6792,type breaks whole union,143
ID_6793,uncaught runtimeexception php error undefined offset missing capture group,482
ID_6794,add support phpstan type phpstan import type,82
ID_6795,incorrect errors final class implements interface use immutability method,300
ID_6796,false positive non falsy string contain non falsy string,178
ID_6797,false positive assignment,243
ID_6798,optional property object passed function gives wrong error message,142
ID_6799,false positive propertynotsetinconstructor ternary operator,243
ID_6800,methodsignaturemismatch presence array parameter using preloadclasses,228
ID_6801,named arguments may violate implements extends contract,409
ID_6802,psalm detect correct code path true cycle,258
ID_6803,psalm assume exact type mixed variable methid call strict types,151
ID_6804,inaccessiblemethod false positive calling method sibling,175
ID_6805,confusing message accessing value value,10
ID_6806,prefer annotations,303
ID_6807,support class const covariance checks,365
ID_6808,resolve lessspecificreturnstatement morespecificreturntype returning static,492
ID_6809,missed redundantcondition catch block,300
ID_6810,false possitive type numeric true never falsy,34
ID_6811,false positive unusedvariable,243
ID_6812,could infer return type array reduce,415
ID_6813,implementedreturntypemismatch trait method used class implementing covariant interface,23
ID_6814,typecasting array breaks taint flow,279
ID_6815,false positive unusedmethodcall operator,243
ID_6816,false positive unusedmethodcall operator,34
ID_6817,false positive unusedfunctioncall pure annotation,446
ID_6818,unusedfunctioncall detected within branch multiple conditional statement,51
ID_6819,unusedmethodcall immutable context,450
ID_6820,false positive unusedfunctioncall,243
ID_6821,invalid unused variable inside closure,152
ID_6822,psalm crashed due uncaught throwable int overflows,229
ID_6823,issue template inheritance,23
ID_6824,accept,493
ID_6825,invalid redundantpropertyinitializationcheck static singleton properties,175
ID_6826,function work template comes interface,23
ID_6827,use instanceof check class existance class exists,406
ID_6828,possibility detect taint array keys,495
ID_6829,array column object property return type inference,415
ID_6830,getting invalidarrayoffset value within bounds,18
ID_6831,argument unpacking always inferring type correctly,216
ID_6832,unpacked arguments string keys treated named arguments,338
ID_6833,php datetimezone listidentifiers,148
ID_6834,false positive invalidpropertyassignmentvalue intersection array shape array,354
ID_6835,psalm crashes parsing array access conditional type,201
ID_6836,variadic parameters non empty list,343
ID_6837,unpacked arguments checked non emptiness,338
ID_6838,typedoesnotcontaintype list foo contain iterable mixed expectedtype fn assert allisinstanceof foo,321
ID_6839,break,469
ID_6840,wrong version using phar distribution,499
ID_6841,support non emptiness check via match count array,279
ID_6842,array combine preserve non emptiness,279
ID_6843,better support,197
ID_6844,use serialize return type unserialize parameter type unless overriden,319
ID_6845,false positive noninvariantdocblockpropertytype template,329
ID_6846,within statement correctly reduce type,18
ID_6847,uncaught runtimeexception changing config global autoloader,499
