unique_id,title,cluster
ID_5521,java fielddeclarationsshouldbeatstartofclass add ability ignore interfaces,48
ID_5522,java false positive dontimportjavalang importing java java lang invoke methodhandles,131
ID_5523,java false positive dontimportjavalang importing java lang processbuilder,131
ID_5524,core version seems hold file lock rules jar affects windows,381
ID_5525,java invalidslf jmessageformat applies log j,179
ID_5526,java npe applying rule junittestsshouldincludeassert,490
ID_5527,java java lang classformaterror absent code attribute method native abstract class file javax servlet jsp pagecontext,292
ID_5528,core automated release github release notes missing,465
ID_5529,jsp parse error html boolean attribute,66
ID_5530,java unnecessarylocalbeforereturn enhancement overly restrictive method order matters,359
ID_5531,java parse error method reference,441
ID_5532,core pmd executing git bash,445
ID_5533,core cpd add filelist support cpd,69
ID_5534,java improve quality accessorclassgeneration,301
ID_5535,java inefficientemptystringcheck misses string trim isempty,468
ID_5536,java junittestsshouldincludeassertrule support well expected,203
ID_5537,java unnecessarylocalbeforereturn false positive cloning maps,113
ID_5538,java finalfieldcouldbestatic constant incorrectly reported could made static,48
ID_5539,java accessormethodgeneration method inside static inner class incorrectly reported,48
ID_5540,java lod false positive,131
ID_5541,apex make rule suppression work,255
ID_5542,apex apexxssfromurlparamrule enforce esapi usage string escapehtml sufficient,433
ID_5543,java unusedlocalvariable false positive,131
ID_5544,core shortnames option broken relative paths,445
ID_5545,apex ncss type length incorrect using method chaining,467
ID_5546,java unusedmodifier check static keyword nested enum declaration,375
ID_5547,java unusedmodifier check annotations inner classes,375
ID_5548,java unusedmodifier check annotations,375
ID_5549,java unnecessarylocalbeforereturn enhance checking usages,179
ID_5550,core zip file stream closes spuriously loading rulesets,77
ID_5551,java simplifiedternary incorrect ternary operation simplified,172
ID_5552,java usestringbufferforstringappends false positive ternary operator,406
ID_5553,java unnecessarylocalbeforereturn classcastexception switch case local variable returned,323
ID_5554,java redundantfieldinitializer report annotation field explicitly marked final,162
ID_5555,java parse error local class annotations,441
ID_5556,java parse error method reference generics,441
ID_5557,java parse error annotation fields generics,441
ID_5558,javascript template strings correctly parsed,390
ID_5559,java uselessparentheses parentheses return statement incorrectly reported useless,46
ID_5560,plsql ampersand causes pmd processing error sql file lexical error file,230
ID_5561,core render config errors,247
ID_5562,java cpd runs npe analyzing lucene,490
ID_5563,apex ncss method length incorrect using method chaining,467
ID_5564,core remove duplicate code pmd processors pmdrunnable,69
ID_5565,java singularfield lambdas final fields,48
ID_5566,regression nosec handling,348
ID_5567,false positive g maps,148
ID_5568,publish action github marketplace get verified creator status,84
ID_5569,false vulnerabilities reported v,352
ID_5570,proposal merge g g single sql injection rule,365
ID_5571,issue reported slice bounds range causes panic,275
ID_5572,sarif output results ruleindex mismatch,394
ID_5573,panic occurs using latest gosec version,352
ID_5574,g catch cases,367
ID_5575,unable suppress g configuration,27
ID_5576,g fail detect clean,295
ID_5577,marked g,331
ID_5578,invalid sarif file produced gosec,402
ID_5579,g cwe map,294
ID_5580,panic sigsegv generating sarif output v,280
ID_5581,error calling sprintid runtime error invalid memory address nil pointer dereference v,275
ID_5582,false alarm g,154
ID_5583,rfe flag uses top level net http listenandserve tls serve tls,404
ID_5584,gosec returning non zero exit status track suppressions used,385
ID_5585,confused g,192
ID_5586,g,195
ID_5587,gosec respect go package import alias,19
ID_5588,sarif snippet contains line number prefixes additional parts instead relevant,110
ID_5589,gosec sarif output name attribute contains description name,402
ID_5590,tls config minversion panic,404
ID_5591,v ignores nosec annotations,496
ID_5592,nosec exceptions caught multiple comments,77
ID_5593,query string building via concatenation g apply exec prepare,302
ID_5594,g tells location strconv atoi instead strconv atoi result conversion int,118
ID_5595,add suppression information output gosec,402
ID_5596,tls config minversion rule causes panic,404
ID_5597,log stdout,291
ID_5598,g gosec starts detecting g cwe even proposed way safely handle errors,232
ID_5599,false negative sql injection using db queryrow scan,223
ID_5600,false negatives sql injection multi line queries,223
ID_5601,exclude rules config file,39
ID_5602,ignore function method,21
ID_5603,gosec compatibility golang,450
ID_5604,g concatenated string warns function call,498
ID_5605,add possibility list waived nosec marked issues count feature request,407
ID_5606,g longer working expected,342
ID_5607,docker tag broken build,418
ID_5608,proposal new branch enable fips spec weak crypto,435
ID_5609,proposal closing files,203
ID_5610,gosec user want output saved file well stdout,331
ID_5611,use multiple output formats,280
ID_5612,g false negatives,165
ID_5613,support taxonomies sarif,280
ID_5614,g readonly files also problem,377
ID_5615,gosec g false positive,154
ID_5616,g cwe rule support multiple packages,305
ID_5617,sample code compile,477
ID_5618,work,394
ID_5619,gosec check field structure definition given value variable containing validated value,353
ID_5620,g unsafe defer call method returning error,88
ID_5621,proposal write log stdout stderr,191
ID_5622,g error persists running filepath clean separate line os openfile,237
ID_5623,github actions working flags,465
ID_5624,panic range without assignment,462
ID_5625,marking false positives config file,12
ID_5626,g check structure,122
ID_5627,g false positive exec commandcontext ctx,308
ID_5628,migrate build travis ci github actions,84
ID_5629,check tags handling false positives,148
ID_5630,files clickable goland,151
ID_5631,add new format format golint,280
ID_5632,regression gas analyse files c import used,311
ID_5633,performance regression module support,352
ID_5634,go get module fails,258
ID_5635,global config file respected,39
ID_5636,build tag option respected,110
ID_5637,bug difference,66
ID_5638,g g sql query construction detect lowercase sql keywords,132
ID_5639,map gosec rules cwes,224
ID_5640,improve accuracy sql rule,365
ID_5641,issue gosec use context besides function body,285
ID_5642,false positive sql injection,223
ID_5643,issue resolving variable constant,379
ID_5644,rule g restrictive,187
ID_5645,version output empty,394
ID_5646,gosec sonarqube format reports wrong path go files located inner folders,77
ID_5647,ignore confidence level,361
ID_5648,failure running directory without go packages subdirectories go packages,258
ID_5649,major slowdown memory usage increase commit dbb f cba bbbe e b ce,391
ID_5650,g use weak random number generator math rand instead crypto rand,108
ID_5651,g false positive math rand imported different file package calls rand read,12
ID_5652,g issue fixed,38
ID_5653,rewrite leverage go analysis package,19
ID_5654,add lines rule code section,422
ID_5655,g whitelisting work types,496
ID_5656,sql string concatenation issues ignored multiple strings concatenated,64
ID_5657,gosec work gopath,41
ID_5658,go modules support,433
ID_5659,support scanning files passed via stdin,186
ID_5660,write package data flow analysis,204
ID_5661,reintroduce skip flag,254
ID_5662,option pass build parameters,307
ID_5663,incorrect line number reported,471
ID_5664,per diagnostic annotation,162
ID_5665,c ffi imports working correctly,434
ID_5666,bug unexpected error undeclared name,66
ID_5667,file perms error file perms,230
ID_5668,add version information builds,395
ID_5669,g global vars constants trigger rule,20
ID_5670,revisit sql rule logic,320
ID_5671,initialization import false positives,12
ID_5672,quiet error output mode,304
ID_5673,g whitelisting,264
ID_5674,rule g checks poor file permissions chmod os openfile,41
ID_5675,incorrect warning weak crypto,108
ID_5676,subprocess checks apply syscall exec well,302
ID_5677,nosec comment working,47
ID_5678,panic inconsistent import var time utc time location,420
ID_5679,tls rule presents result multiple times,404
ID_5680,brew installation slow,497
ID_5681,remove need custom environment variables github actions,25
ID_5682,command line options recursively search repositories secrets,327
ID_5683,ggshield secret scan repo aborts little debugging information,249
ID_5684,github action incorrect behavior,84
ID_5685,ggshield pygitguardian disagree way check maximum document size,486
ID_5686,ggshield secret scan verbose ignore known secrets pre receive web options ignore known secrets gitlab ide,459
ID_5687,question enable generic password detection ggshield pre commit,102
ID_5688,add incident url json output,280
ID_5689,config error messages replace,448
ID_5690,scans versions images omitted,259
ID_5691,pre commit hook work visual studio,102
ID_5692,error messages displayed must interrupted using ggshield auth login ubuntu using microsoft edge default browser,467
ID_5693,ggshield picking hashicorp vault access token scan,425
ID_5694,scan fail github action missing credentials,84
ID_5695,clear message missing,120
ID_5696,git guardian github action bug,84
ID_5697,pre receive hook behave expected event push force,459
ID_5698,pre commit hook create incident gitguradian console,102
ID_5699,secrets displayed twice content file sent multiscan endpoint,369
ID_5700,false positive dotfiles,113
ID_5701,pre receive timeout precise enough,459
ID_5702,content correctly censored,252
ID_5703,api status quota commands handle option,21
ID_5704,return different error code errors scan related,362
ID_5705,utf encode codec issue multiscan post,324
ID_5706,ggshield fails long paths,15
ID_5707,release step fails update homebrew taps,70
ID_5708,ggshield install tests,460
ID_5709,make core config utils load yaml check type loaded data,423
ID_5710,ggshield pre receive scans commits necessary,459
ID_5711,doc ggshield config unset copy one ggshield config set,185
ID_5712,configuration entry duplicated gitguardian instance trailing slash,444
ID_5713,add option skip first layer scanning docker images,227
ID_5714,skips first file,118
ID_5715,fix tests cmd iac test scan py tests using modified cassette output,364
ID_5716,ggshield skips utf encoded files,33
ID_5717,bumb python dotenv dependency new minor,71
ID_5718,ggshield handle absence git correctly,362
ID_5719,aborts case instead continuing,108
ID_5720,different parser fails commits,130
ID_5721,uses wrong value mode http header,482
ID_5722,bump minimum pygitguardian version,227
ID_5723,error,415
ID_5724,bug scan first commit github action fails,84
ID_5725,scans limit per month,316
ID_5726,create ggshield cache running,142
ID_5727,ggshield pre push scans commits necessary,459
ID_5728,look updates alert user available,372
ID_5729,azure integration fails docker exec fail exit code,385
ID_5730,refresh test cassettes,333
ID_5731,ggshield auth login method token error,467
ID_5732,warn unknown configuration keys fail,247
ID_5733,pre receive print filenames spaces correctly,434
ID_5734,abort repo scan commit fails scan,87
ID_5735,spams terminal,480
ID_5736,crashes repositories containing files bytes,377
ID_5737,detect hardhat wallet private keys,273
ID_5738,move files extra headers extra headers module,77
ID_5739,add support sops encrypted env files,310
ID_5740,print stacktrace hitting network timeout,43
ID_5741,blank state behavior clear,309
ID_5742,options allowed later command,164
ID_5743,ggshield scan docker misses files,362
ID_5744,test timeout test prereceive cmd py flaky,364
ID_5745,improve test coverage,151
ID_5746,ggshield v error pre commit,102
ID_5747,add python test matrix,432
ID_5748,fails image available locally,70
ID_5749,crashed scanning big size docker image,90
ID_5750,ci run windows macos,364
ID_5751,long enough saving large windows images,296
ID_5752,ggshield scan docker imagename tag generating unicodeencodeerror,217
ID_5753,please stop spamming github community services,269
ID_5754,produces invalid json,394
ID_5755,crash scanning text files containing byte,447
ID_5756,ggshield pre receive messages shown committing gitlab web ui,459
ID_5757,ggshield command line error handling user friendly,356
ID_5758,refresh test suite vcr cassettes,333
ID_5759,factorize export handler code,59
ID_5760,add nixpkgs,155
ID_5761,export slack block json,289
ID_5762,export csv,126
ID_5763,allow prereceive timeout modified env config,364
ID_5764,print message secrets detected,171
ID_5765,secret found ouput secret detected,399
ID_5766,input pypi packages,313
ID_5767,maintenance add support zipapp,310
ID_5768,ggshield unable decode non utf data,438
ID_5769,pre push commit limit documentation mismatch,65
ID_5770,ggshield validate inputs passing python requests,425
ID_5771,ggshield handle merge commits,459
ID_5772,unfold json output patches pre post,448
ID_5773,allow banlisting detectors,184
ID_5774,maintenance setup packaging using fpm,310
ID_5775,add option ignore ssl verify,29
ID_5776,scan line offset one json scanning,394
ID_5778,docker scanning show spinner,90
ID_5779,prepush hooks many commits scan x commits,459
ID_5780,add codefresh support,341
ID_5781,display progress bar scan processing well,55
ID_5782,create ggshield cache ci environment,142
ID_5783,core add control async scanners,228
ID_5784,exclude common directories,174
ID_5785,add exclude repeatable option ignore files,39
ID_5786,scan docker images,90
ID_5787,show remaining quota,444
ID_5788,show secret engine version app version troubleshooting instance info,412
ID_5789,stack trace cwd root,188
ID_5790,rfe cli argument reports version number,352
ID_5791,remote code execution windows,473
ID_5792,unreachable url email alert,67
ID_5793,bug report memory exhausted running elightn,38
ID_5794,bug report customerrorpageanalyzer fails exception,66
ID_5795,bug report cachebustinganalyzer ignores mix inproduction,38
ID_5796,bug report unusedglobalmiddlewareanalyzer outdated l,38
ID_5797,feature request support larastan v,315
ID_5799,feature request upgrading larastan phpstan,315
ID_5800,feature request global php listener analyzer,407
ID_5801,bug report supporting multiple licenses causes false positive failure licenseanalyzer,387
ID_5802,question trusted hosts without trusted proxies useless,91
ID_5803,feature request support redis url redissingleserveranalyzer check,315
ID_5804,bug report trustproxies correctly checked,28
ID_5805,check auth user inside jobs queueables,71
ID_5806,wtfpl license bug report,66
ID_5807,bug report view caching analyzer incorrectly fails,66
ID_5808,checks work multitenancy app,54
ID_5809,bug report worng percentage,28
ID_5810,feature request add option show hidden lines,407
ID_5811,feature request failing mode ci,315
ID_5812,pull request scan trigger hook,459
ID_5813,scan local repo without remote causes scan break,87
ID_5814,oserror compute embeddings,290
ID_5815,broken symbolic links break scan,41
ID_5816,tensorflow error,448
ID_5817,scan user fails clone repo fails,87
ID_5818,scan user scan repos user,87
ID_5819,blank pages ui,499
ID_5820,show discoveries file broken,109
ID_5821,scan snapshot cli working similarity,87
ID_5822,fix show github button scan snapshot,55
ID_5823,add get discoveries cli,315
ID_5824,show github button working git url,55
ID_5825,button flag fp working scan local results,87
ID_5827,wrong logger,120
ID_5828,would like feature scan specific repository branch,181
ID_5829,secure ui connections,41
ID_5830,error model path model missing meta json file,339
ID_5831,fix empty repo scan exception,362
ID_5832,pre commit hooks client side,102
ID_5833,search bar work,76
ID_5834,models break scan,87
ID_5835,flagging discoveries disable hide fp,233
ID_5836,repo rescan,228
ID_5837,ignore forks scanning user,234
ID_5838,keep line number discovery,471
ID_5839,problem installation fasttext requirement,499
ID_5840,client delete rule behaviour,473
ID_5841,integrate path model ui,211
ID_5842,use logging instead prints,212
ID_5843,regression crash converttodottedproperties pass likely due default value obj destructuring,470
ID_5844,ci broken typedastserializertest failing,364
ID_5845,compile results npm different site,130
ID_5846,create source map throws exception windows using input source maps chunks,491
ID_5847,assume function wrapper seem anything,437
ID_5848,travis ci build failing,84
ID_5849,closure compiler gwt app fails rebuild done first,53
ID_5850,compiler crashes async function default argument compiling esnext es,52
ID_5851,invalid js doc causes invalid destructuring optimizations,56
ID_5852,empty destructuring statements removed,154
ID_5853,gwt version throws exceptions,147
ID_5854,es rescope global symbols crash,156
ID_5855,es captures super fail ms edge breaks async await transpilation,228
ID_5856,mutated transitive es exports lose type checking,156
ID_5857,syntaxerror simple optimizations es object destructuring,156
ID_5858,implicit return type promise async functions inferred,82
ID_5859,incorrect semantics object rest,474
ID_5860,internal compiler error assigning class extending class expression,152
ID_5861,using result assignment module exports causes error,156
ID_5862,invalid code generated async functions containing multiple loops variable,65
ID_5863,assignment properties global object dropped simple optimizations level,156
ID_5864,unhandled expression type var,62
ID_5865,nti goog inherits less strict non nti,182
ID_5866,const captured transpile properly,340
ID_5867,advanced mode removes assignment property setter property never read,273
ID_5868,super class call included constructor,88
ID_5869,annotation either prevent force inlining function,80
ID_5870,object literal keys name compiler error,485
ID_5871,compilation bug async await,1
ID_5872,source maps resolved relative sourcefile path may valid path,221
ID_5873,number incorrectly folded number,110
ID_5874,scripts without either import export dropped compilation,478
ID_5875,crash varcheck chromepass enabled,426
ID_5876,variable first declared helpful error message,120
ID_5877,unblock roll forward always inline iifes change,16
ID_5878,internal compiler failure annotating setter type param name swapped,319
ID_5879,nti callable warning,367
ID_5880,add transpilation support object rest spread properties,1
ID_5881,string substr improperly replaced string charat,395
ID_5882,inexistent param error,451
ID_5883,stack overflow set class prototype self,188
ID_5884,incorrect override functions optional parameter,0
ID_5885,incorrect type based optimization enum null,168
ID_5886,spread operator issues,125
ID_5887,x null gets optimized x,307
ID_5888,es modules pass incorrectly marks invalid identifiers es class methods,262
ID_5889,es transpilation causes syntax error,156
ID_5890,unexpected object pattern parent,485
ID_5891,closure compiler linter snapshot jar,342
ID_5892,support aliases eg place,465
ID_5893,parser fails string literal property names,106
ID_5894,polymer pass behavior error,92
ID_5895,support member variables defined within type,382
ID_5896,tighten types array isarray,3
ID_5897,strange warning actual parameter match formal parameter,388
ID_5898,prepping es changes,91
ID_5899,unable destructure let assignments,169
ID_5900,linter handle enhanced object literals,328
ID_5901,collapse properties massive impact es module code size,156
ID_5902,crash polymer pass objlit shorthand used properties,156
ID_5903,invalid var args jsdoc crashes pretty printer,74
ID_5904,parse error cycle detected inheritance chain,423
ID_5905,templated rest parameters produce cryptic warnings oti,455
ID_5906,support dead code elimination es getters setters,408
ID_5907,string array access const index simplified,409
ID_5908,goog module top level declaration used shorthand object literal assignments,156
ID_5909,destructed properties goog require used shorthand object literal assignments,156
ID_5910,es fails bind correct arrow callbacks,156
ID_5911,warn goog object createset optimization would create illegal strict mode object literal,156
ID_5912,correctly bound arrow functions,47
ID_5913,generator transpilation deeply nested variable declarations handled correctly,491
ID_5914,support sourcescontent sourcemaps,305
ID_5915,es export leads error,152
ID_5916,extend generic class setter chaining bug,441
ID_5917,assert type narrowing work destructured import,3
ID_5918,provide refasterjs style dsl allow quick definition custom compiler passes,139
ID_5919,bad jsc deterministic test warnings null checks,121
ID_5920,compiler recognize check es,165
ID_5921,support user defined type guard functions,432
ID_5922,dead code removed switch statements,98
ID_5923,dependency mode option visible,29
ID_5924,private property prop end,273
ID_5925,consider defaulting compiled js js output file null empty,394
ID_5926,compiler incorrectly optimizes val join,263
ID_5927,jsc type mismatch restricted index type array keys ignore known array functions,194
ID_5928,jsdoc assert expression null,125
ID_5929,object literal short hand es modules handled correctly,156
ID_5930,type checking htmlformcontrolscollection nameditem know radionodelist,495
ID_5931,advanced optimizations produce incorrect code eliminate much,474
ID_5932,nti handle number isinteger etc better,265
ID_5933,file order maintained,446
ID_5934,class identifier properly scoped class expression,143
ID_5935,extern makes optional argument required nullable,332
ID_5936,ant tests failing windows,84
ID_5937,crash involving inside arrow function inside loop,342
ID_5938,warn useless blocks,474
ID_5939,compiler crash new es object used enum,156
ID_5940,nti crash making interfaces inherit object,42
ID_5941,guidance needed polyfills,397
ID_5942,use globs running compiler,276
ID_5943,lint check use string boolean etc,483
ID_5944,add transpilation support async await,1
ID_5945,move assignments function calls,52
ID_5946,simplify dependency management flags,7
ID_5947,unlike var statements const statements support multiple types,429
ID_5948,es static methods playing nicely subclasses,371
ID_5949,incorrect peephole optimization switch,495
ID_5950,symbol polyfill error using output wrapper,304
ID_5951,unreachable code warning simple input es modules,156
ID_5952,es ignored two classes exported name,138
ID_5953,nullpointerexception es style destructuring var declaration,156
ID_5954,goog module goog require without assignment causes spurious warnings,156
ID_5955,closure compiler throws error extending class named tab,152
ID_5956,type annotations work enhanced object literals,156
ID_5957,array isarray vs goog isarray,3
ID_5958,static check es constructors whose class extends another class must call super,88
ID_5959,web interface occasionally removes pluses errs compiling,437
ID_5960,array element type checked typedef,125
ID_5961,warning given typedef mismatches,8
ID_5962,compilation slow timeouts deeply nested objects,290
ID_5963,crash using enhanced object literals goog module exports,156
ID_5964,undefined jscomp class inheritence es es strict,262
ID_5965,es template strings fail parsing another parse error,230
ID_5966,add unreferenced label warning,489
ID_5967,misplaced annotation warning computed properties es classes,138
ID_5968,internal error super method call,88
ID_5969,internal error let inside loop,451
ID_5970,es object key shorthand compiling es,156
ID_5971,es annotations work destructuring,156
ID_5972,move externs definitions,237
ID_5973,extern methods trigger warning result used,347
ID_5974,relative namespaces goog module,161
ID_5975,make sure suspicious code warning blocks functions look like objlits,474
ID_5976,errors ugly project,466
ID_5977,invalid attempt remove node name path import,332
ID_5978,repeated warning redeclared variables,243
ID_5979,instance property incorrectly inferred null base class another module es,262
ID_5980,feature request using language building ant,315
ID_5981,commandlinerunner display message stating waiting input,68
ID_5982,arguments misinterpreted arrow function,382
ID_5983,add simple command line option environment code going run,184
ID_5984,multiple arrow functions function different lexical scope result invalid transpiled output,65
ID_5985,type deducted goog bind used,156
ID_5986,allow closure entry point flag accept filename instead goog provide symbol,384
ID_5987,internal compiler error compiling es es,152
ID_5988,allow es classes externs,96
ID_5989,let statement require initializer,146
ID_5990,add es entry module option,422
ID_5991,npe compiling advanced optimisations,325
ID_5992,add lint pass flag refuse compile binary lint errors,476
ID_5993,properties methods trailing underscore must,379
ID_5994,missing docs parameter lint warning,393
ID_5995,error opt foo marked type,415
ID_5996,lint warning missing,393
ID_5997,emit lint warning extra goog requires present,138
ID_5998,new type inference thinks htmlcanvaselement eventtarget,71
ID_5999,nti specialize type non nullable test,376
ID_6000,internal compiler error,152
ID_6001,null const annotation used optimizing inlining,274
ID_6002,new annotations enhancement request,315
ID_6003,advanced compilation es super somemethod passing unobfuscated name somemethod goog base,276
ID_6004,warn something string used object key,45
ID_6005,support trailing commas typedefs,196
ID_6006,generate one goog provide per module one goog require per import,384
ID_6007,chained object destructuring work,156
ID_6008,add smaller optimization loops,301
ID_6009,add optional warning types implicitly nullable,407
ID_6010,typechecker know getelem uint array number,495
ID_6011,bogus incorrect jsdoc annotation function typedefs new type inference,71
ID_6012,bogus invalid redeclaration property warnings,0
ID_6013,new type inference crashes function union,71
ID_6014,symbol iterator es externs handled properly,96
ID_6015,allow unions nominal type null enums,168
ID_6016,unknown types reported transpiling ecmascript class inheritance,286
ID_6017,disallow types string keys object,485
ID_6018,using manage closure dependencies module flags,384
ID_6019,transpiling transpile,108
ID_6020,inheritance checked inside prototype object literals,240
ID_6021,identical blocks appear output,375
ID_6022,super call get transpiled,426
ID_6023,pass many tests possible compat table,240
ID_6024,compiler warns catch invocation promise,498
ID_6025,long hex literals,471
ID_6026,compiler generates incorrect es class default constructor,152
ID_6027,exports generates unusable class,332
ID_6028,generic type checking working functions,114
ID_6029,goog format internationalizedemailaddress eai email address work compilation,312
ID_6030,sometimes prototype property sticks around advanced mode even unused,273
ID_6031,return type nullability lint check reports bogus errors,182
ID_6032,null pointer exception compiling project heirarchy,121
ID_6033,nti expression type determined incorrectly,46
ID_6034,fails used goog scope,156
ID_6035,parser accept continue,449
ID_6036,allow dot generic type syntax,62
ID_6037,add support ts files,310
ID_6038,advanced removes used methods,215
ID_6039,error warn duplicate values,468
ID_6040,interface extend interfaces overlapping completely equal methods,424
ID_6041,incorrect redeclared variable warning actually shadowing existing var redeclaring,243
ID_6042,whitespace mode breaks goog module,156
ID_6043,simpledefinitionfinder based classes respect record type declarations externs,96
ID_6044,internal compiler error class calls non existent parent,152
ID_6045,trivial js files throw java lang runtimeexception internal compiler error ecmascript,416
ID_6046,bounded generic types using closure compiler templates,286
ID_6047,transpilation error let declared var case statement,146
ID_6048,parse error method named continue,441
ID_6049,loop emulation optimized disfunction,474
ID_6050,add suspicious code check x instanceof,422
ID_6051,allow transpilation language es well es,262
ID_6052,type created using inner scope recognized,162
ID_6053,possible retrieve inputstream compilation,363
ID_6054,warning reported wrong line reserved word warning,471
ID_6055,regression type activexobject longer known,440
ID_6056,regression type window confirm longer known,440
ID_6057,valid number e causes parse error,230
ID_6058,variable name ends dot silently turns typechecking,311
ID_6059,type checked,286
ID_6060,jsdoc order verified,460
ID_6061,feature request compile time checking unimplemented abstract methods,127
ID_6062,problem moment js constant folding,74
ID_6063,promise prototype wrong return type,82
ID_6064,element prototype contains accept node arguments,496
ID_6065,declareglobalexternsonwindow breaks non browser environments,361
ID_6066,amd conversion libs optional define calls exist jquery lo dash etc throw error,192
ID_6067,using let loop declaration results exception,323
ID_6068,type inference behaves slightly differently jdk,225
ID_6069,try infer type try catch block,342
ID_6070,es template strings,331
ID_6071,closure compiler ignore unix shebang,498
ID_6072,transpile es features es,262
ID_6073,add warnings misuse abstract classes,291
ID_6074,support jsdoc default value descriptors,1
ID_6075,need better message parseint without radix parameter,393
ID_6076,b b b b b return b else return b return b,82
ID_6077,true false,207
ID_6078,update jars pom file,118
ID_6079,record type match function defined prototype,432
ID_6080,issues numeric literal shortening unnecessary zeros,483
ID_6081,try catch caught exception name e global scope become longer simple optimizations,93
ID_6082,elimination leading,398
ID_6083,es support,408
ID_6084,code review request add source map location mappings command line,184
ID_6085,code printer prints code syntax error,120
ID_6086,parse error loop,441
ID_6087,finally block inappropriately removed,342
ID_6088,compiler crash using initializer outside,342
ID_6089,wiki page id generators inaccurate,25
ID_6090,goog scope goog require work together,156
ID_6091,compiler crash unsigned shift,263
ID_6092,compiler crash initializer,342
ID_6093,functions rewrite return local var something instead return something,395
ID_6094,node package compiler,459
ID_6095,compiler crash calling function catch block outside,342
ID_6096,line terminators regular expression literals generate error,471
ID_6097,add support sourceroot member source maps,186
ID_6098,add support optional fields record types,1
ID_6099,invalid output wrapper flag cause error,402
ID_6100,missing compiletask jar maven org v,392
ID_6101,patch contrib externs w c midi js,16
ID_6102,closure compiler incorrectly infers type function prototype bind,498
ID_6103,output source map use input source maps,491
ID_6104,bad function declaration default warning level,471
ID_6105,compiler produces object literal duplicate key compatible strict mode,156
ID_6106,support parameter objects,382
ID_6107,feature request please provide file concatenation option developers,184
ID_6108,support jsdoc tag,83
ID_6109,patch contrib externs w c audio js,16
ID_6110,please add osgi manifest,184
ID_6111,flag unsupported directives,345
ID_6112,property fetch object missing dependency causes crash,415
ID_6113,recent commit breaks psalm,368
ID_6114,unusedfunctioncall openssl pkey export file openssl x export file,126
ID_6115,override array never never,431
ID_6116,missing taintedcallable reflectionclass newinstance,242
ID_6117,possibly null argument scale,314
ID_6118,false positive invalidarrayoffset enum name,165
ID_6119,internal psalm error line failed infer case value comment,470
ID_6120,unexpectedvalueexception expecting version number format x,446
ID_6121,backed enums behave values backing type,168
ID_6122,crash enum case const expression,251
ID_6123,toomanyarguments support methods issuehandlers,310
ID_6124,taintedsql false positives prepared pdo statements,154
ID_6125,lsp report progress using notifications,312
ID_6126,crash assert reconciier,125
ID_6127,add type detection pdostatement fetchall pdo fetch class someclass class,489
ID_6128,difference,80
ID_6129,list iterable assertion item type lost,409
ID_6130,sprintfreturntypeprovider crashes unknown sprintf format,105
ID_6131,psalm fails pick running forced lower php version,229
ID_6132,incomplete mysqli extension stubs,343
ID_6133,callmap return value non empty string working uniqid,395
ID_6134,unsupportedpropertyreferenceusage suppressed,322
ID_6135,printf fatal error reported params match placeholders,362
ID_6136,enum case initialized const fails infer value,409
ID_6137,false positives possiblyfalseoperand possiblyfalsepropertyassignmentvalue raised using date functions,12
ID_6138,strpos stripos assert non empty string like str contains,483
ID_6139,confusing error message overriddenpropertyaccess,120
ID_6140,introduce beforeexpressionanalysisevent,22
ID_6141,writes references readonly properties detected,138
ID_6142,broken magic properties,94
ID_6143,way widen narrow inference,71
ID_6144,error single literal uniontrait php,66
ID_6145,psalm work const array key enum value,409
ID_6146,empty require statement generates error difficult track,146
ID_6147,date return type numeric string specfic formats,45
ID_6148,unsealed array invalidargument,59
ID_6149,multiline array shapes comments,45
ID_6150,unhandledmatchcondition case possible,346
ID_6151,psalm fails run drupal project guzzlehttp,229
ID_6152,make typed,123
ID_6153,mark variables used,243
ID_6154,invaliddocblock due psalm mangling assertion property name,470
ID_6155,crash literal used array key,409
ID_6156,first array item used validate list type,409
ID_6157,object shape template resolves mixed,45
ID_6158,crash int overflow unary minus,417
ID_6159,compatible v,70
ID_6160,false positive enum narrowing leading typedoesnotcontaintype,165
ID_6161,isset fails assert array shape literalpossiblyundefinedarrayoffset,409
ID_6162,undefinedpropertyfetch even specified,422
ID_6163,concat never remove non empty non falsy string,483
ID_6164,uninitialized string offset psalm internal fork psalmrestarter php,166
ID_6165,null wrongly added possible variable value,125
ID_6166,scope fails namespace,430
ID_6167,another preload issue,75
ID_6168,array iterated considered non empty loop body,409
ID_6169,invalidconstantassignmentvalue docblock type,286
ID_6170,undefinedconstant using enum property const array key,409
ID_6171,support aliases,465
ID_6172,template conditional params,286
ID_6173,double key declaration type alias array causes unrecognized type,124
ID_6174,psalter issues unusedvariable tries fix possiblyundefinedvariable,377
ID_6175,php interface method used errorbaseline,286
ID_6176,opcache jit causes assertion,159
ID_6177,false positive novalue,426
ID_6178,php fatal error declaration psalm internal fork psalmrestarter restart array command void must compatible composer xdebughandler xdebughandler restart command,166
ID_6179,psalm started complaining mb strlen checks array elements,434
ID_6180,first class callable new causes internal error,56
ID_6181,array type valid method docblock type,286
ID_6182,strpos return false,154
ID_6183,imported type alias template parameter inside union type classes work,124
ID_6184,offset error psalter,409
ID_6185,forbid implementing methods,215
ID_6186,load zend opcache already loaded,256
ID_6187,spoofchecker setchecks generates confusing error,246
ID_6188,invalid class reference causes crash,56
ID_6189,psalter internal psalm error division zero,166
